Unnamed: 0;Frequenz (-1 = copycat);GUID;SatzID;Pre;Match;Post;figurativ (f) ou concret (c);Dateiname;dc:title;dc:creator;dc:publisher;dc:date;dewey;sdewey;typedoc;datestamp;@xmlns:dc;@xmlns:oai_dc;@xmlns:xsi;@xsi:schemaLocation;dc:identifier;dc:format;dc:language;dc:relation;dc:type;dc:source;dc:rights;dc:description;provenance;source;nqamoyen;mode_indexation;first_indexation_date;ark
4;1;212d3101382e4b098644a8d432123cce;2918;"Il les enviait , mais il n '' essayait pas de rivaliser ; il se jugeait inférieur , laid , gauche , mal habillé , ne pouvant s '' exprimer , donnant une fausse idée de son intelligence et de sa sincérité . Le sentiment de sa disgrâce physique le";paralysait;"d'' autant plus qu'' il était sensibleà la beauté; et celled'' Annette lui inspirait un émoi silencieux. Car il la voyait belle ; il n '' avait pas la liberté d '' esprit , comme ses compagnons qui lui faisaient la cour , déjuger cavalièrement , en même temps que de ses attraits , de ses imperfections , des forts sourcils , des yeux bombés , ou du nez court .";f;Rolland_L'Âme enchantée. II, L'Été ;L'Âme enchantée. II, L'Été ;Rolland, Romain (1866-1944);P. Ollendorff (Paris);1923;80;890;monographie;2022-08-12 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bd6t5372167v;"['1 vol. (354 p.) ; 20 cm', 'Nombre total de vues : 372']";fre;''[''''Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb34334101n'''', 'Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb119584060', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb350546101']'';[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}];Bibliothèque nationale de France, département Littérature et art, 8-Z R ROLLAND-685;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];''[''''[L'âme enchantée (français). Extrait]'''', 'Avec mode texte']'';bnf.fr;Bibliothèque nationale de France, département Littérature et art, 8-Z R ROLLAND-685;89450;text;2022-04-12 00:00:00;ark__12148_bd6t5372167v
10;1;4ac8e7630ad14cfaa033fb5dc73f9d26;2991;Quand on lit leurs critiques , on est frappé d '' abord d '' un fait : c '' est qu '' elles s '' adressent avant tout à l '' exécution des œuvres . Rousseau dit quelque part3 que Rameau avait'' un peu dégourdil'' orchestre etl'' opéra, attaqués de;paralysie;''. Mais il faut croire qu '' il les avait fait tomber dans l '' excès contraire : car l '' unanimité des critiques déclare que l '' Opéra était devenu vers -1760 une vocifération continue et un va carme assourdissant .;f;Rolland_Musiciens d'autrefois ;''Musiciens d'autrefois : l'opéra avant l'opéra, l'''''Orfeo'''' de Luigi Rossi, Lully, Gluck, Grétry, Mozart (3e édition revue) '';Rolland, Romain (1866-1944);(Paris);1912;70;780;monographie;2019-08-23 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k936710q;"['1 vol. (306 p.) : musique ; in-16', 'Nombre total de vues : 334']";['fre', 'français'];Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31238650m;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-G-3368;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];Avec mode texte;bnf.fr;Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-G-3368;88930;text;2015-10-05 00:00:00;ark__12148_bpt6k936710q
3;1;d69373e76c994922a1bf1e640a98381d;3172;Et chacun était obligé d '' abandonner quelques-uns de ses masques à ce lent dévi sagement . A cause de la fraîcheur du haut lieu et de la;paralysie;de ses sentiments, Camilla était enveloppée dans un manteau indien que je lui avais donné pendant le voyage, carc'' était moi quil'' avais accompagnée jusqu''àl'' ermitage. Je n '' avais pas fait exprès de choisir ce manteau , je n '' avais trouvé rien d '' autre .;f;Drieu La Rochelle_L'homme à cheval ;L'homme à cheval : roman (18e éd.) ;Drieu La Rochelle, Pierre (1893-1945);(Paris);1943;80;800;monographie;2020-03-12 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k4223073n;"['247 p. ; 19 cm', 'Nombre total de vues : 264']";['fre', 'français'];Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb320448955;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Littérature et art, 16-Y2-482;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];Avec mode texte;bnf.fr;Bibliothèque nationale de France, département Littérature et art, 16-Y2-482;89460;text;2019-12-01 00:00:00;ark__12148_bpt6k4223073n
4;1;ca5aa6d6c5ea496f83430499f1455137;3325;J'ai des projets sur vous . Voulez-vous que nous fassions l'aveugle et le;paralytique;. Je n'ai plus rien devant moi , mais j'ai un petit passé .;cf;Giraudoux_Siegfried et le Limousin ;Siegfried et le Limousin : roman ;Giraudoux, Jean (1882-1944);J. Ferenczi et fils (Paris);1932;80;800;monographie;2018-05-15 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k9737428z;"['1 vol. (269 p.) ; 18 cm', 'Nombre total de vues : 272']";['fre', 'français'];['Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb12548067b', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb321699957'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Littérature et art, 8-Z-26096 (3);[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];"['[Siegfried (français)]', 'Collection : Le beau livre ; 3', 'Avec mode texte']";bnf.fr;Bibliothèque nationale de France, département Littérature et art, 8-Z-26096 (3);9980;text;2016-08-08 00:00:00;ark__12148_bpt6k9737428z
26;1;8fd3341447d24e0389e1550ce7131d5b;3332;Parce qu'on est bien obligé , n'est-ce pas , d'ouvrir ses fenêtres . Les matins, au lever, quand il faut, en cinq minutes, se guérir de la;paralysie;, on ouvre, pour balayer au large l'odeur de coucherie et de mangeaille. Alors — à moins d'être une mouche — on avale la fumée noire .;cf;Barbusse_Trois films ;Trois films : Force, L'au-delà, Le crieur ;Barbusse, Henri (1873-1935);(Paris);1926;80;840;monographie;2019-07-20 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k113322m;"['1 vol. (246 p.) ; in-12', 'Nombre total de vues : 248']";['fre', 'français'];Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31761600v;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Littérature et art, 8-Y2-71369;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];Avec mode texte;bnf.fr;Bibliothèque nationale de France, département Littérature et art, 8-Y2-71369;94750;text;2008-03-12 00:00:00;ark__12148_bpt6k113322m
8;1;873859fae4a24438b5ce239dcf413a15;3467;Lisez sa vie . Vous risquez la;paralysie;de la langue. LE JONGLEUR .;cf;Giraudoux_La folle de Chaillot ;La folle de Chaillot : pièce en deux actes ;Giraudoux, Jean (1882-1944);(Neuchâtel);1945;80;840;monographie;2019-06-22 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k3042150j;"['1 vol. (145 p.) ; 23 cm', 'Nombre total de vues : 164']";['fre', 'français'];['Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb12540951h', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb357165876'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Littérature et art, 8-YE-26248;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];['[La folle de Chaillot (français)]', 'Avec mode texte'];bnf.fr;Bibliothèque nationale de France, département Littérature et art, 8-YE-26248;89320;text;2019-02-17 00:00:00;ark__12148_bpt6k3042150j
5;1;0492238b2edf48aa9363fb622f6a2a4f;3543;N'ayez pas d'inquiétude , Sosie , tout sera prêt . J'ai justement amené toute une troupe spéciale de;paralytiques;. ECCLISSÉ .;c;Giraudoux_Amphitryon 38 ;Amphitryon 38 : comédie en trois actes ;Giraudoux, Jean (1882-1944);Bernard Grasset (Paris);1929;70;790;monographie;2018-04-26 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k9782251b;"['1 vol. (220 p.) ; in-16', 'Nombre total de vues : 244']";['fre', 'français'];['Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb123662455', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32169819v'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Littérature et art, 8-YTH-39030;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];['[Amphitryon 38 (français)]', 'Contient une table des matières', 'Avec mode texte'];bnf.fr;Bibliothèque nationale de France, département Littérature et art, 8-YTH-39030;99460;text;2017-09-12 00:00:00;ark__12148_bpt6k9782251b
13;1;0492238b2edf48aa9363fb622f6a2a4f;3545;ECCLISSÉ . — Des;paralytiques;n'ont pu monter jusqu'au Palais! LE TROMPETTE .;c;Giraudoux_Amphitryon 38 ;Amphitryon 38 : comédie en trois actes ;Giraudoux, Jean (1882-1944);Bernard Grasset (Paris);1929;70;790;monographie;2018-04-26 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k9782251b;"['1 vol. (220 p.) ; in-16', 'Nombre total de vues : 244']";['fre', 'français'];['Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb123662455', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32169819v'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Littérature et art, 8-YTH-39030;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];['[Amphitryon 38 (français)]', 'Contient une table des matières', 'Avec mode texte'];bnf.fr;Bibliothèque nationale de France, département Littérature et art, 8-YTH-39030;99460;text;2017-09-12 00:00:00;ark__12148_bpt6k9782251b
7;1;0492238b2edf48aa9363fb622f6a2a4f;3554;LE TROMPETTE . — Elles sont les;paralytiques;. Du moins elles seront présentées comme telles à Jupiter .;c;Giraudoux_Amphitryon 38 ;Amphitryon 38 : comédie en trois actes ;Giraudoux, Jean (1882-1944);Bernard Grasset (Paris);1929;70;790;monographie;2018-04-26 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k9782251b;"['1 vol. (220 p.) ; in-16', 'Nombre total de vues : 244']";['fre', 'français'];['Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb123662455', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32169819v'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Littérature et art, 8-YTH-39030;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];['[Amphitryon 38 (français)]', 'Contient une table des matières', 'Avec mode texte'];bnf.fr;Bibliothèque nationale de France, département Littérature et art, 8-YTH-39030;99460;text;2017-09-12 00:00:00;ark__12148_bpt6k9782251b
2;1;60bdc59dfb90446499a8318c4c7909de;3845;N'était-il pas décidé , en entrant dans cette chambre , à tout risquer dans unetentativedésespérée ? Oui, et maintenant, il hésitait Certes, sa détermination n'avait pas changé, mais toutà coup, devant Romaine, il se sentait comme;paralysé;. Une sorte d'inertie haletante l'accablait .;f;Régnier_Romaine Mirmault ;Romaine Mirmault : roman ;Régnier, Henri de (1864-1936);(Paris);1914;80;840;monographie;2019-07-20 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k4113143;"['1 vol. (383 p.) ; 19 cm', 'Nombre total de vues : 383']";['fre', 'français'];Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb365687245;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];;bnf.fr;Bibliothèque nationale de France;98330;text;2008-10-02 00:00:00;ark__12148_bpt6k4113143
7;1;7d0150bb9a444bb4a6fedebdef193897;3850;— Il vaut mieux en finir tout de suite , déclara Chassons des Aigues avec l'accent d'une conviction profonde . Nous ne pouvons pas laisserà ce gouvernement de trahison le loisir de désorganiser l'armée et de;paralyser;la défense nationale. — C'ést évident , dit Jacques de Cadde .;f;France_Histoire contemporaine,Monsieur Bergeret;Histoire contemporaine. , Monsieur Bergeret à Paris ;France, Anatole (1844-1924);C. Lévy (Paris);1901;80;840;monographie;2018-04-26 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k6210316v;"['1 vol. (404 p.) ; in-18', 'Nombre total de vues : 430']";['fre', 'français'];Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30457742n;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Littérature et art, 8-Y2-52641;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];Avec mode texte;bnf.fr;Bibliothèque nationale de France, département Littérature et art, 8-Y2-52641;99980;text;2012-04-02 00:00:00;ark__12148_bpt6k6210316v
5;1;20985a2378cb4980965df9fdbce7806f;3862;Il y a en France une non-coordination des efforts . Chez les individus, c'està de tels signes qu'on diagnostique les prodromes de la;paralysie;générale. Ce pays n'en est qu'aux prodromes .;cf;Barrès_Le roman de l'énergie nationale;Le roman de l'énergie nationale. 1, Les déracinés ;Barrès, Maurice (1862-1923);E. Fasquelle (Paris);1897;;;monographie;2022-06-22 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k10578363;"['1 vol. (493 p.) ; 16 cm', 'Nombre total de vues : 525', 'application/epub+zip 3.0 accessible', 'Format adaptable de type XML DTBook, 2005-3']";fre;''[''''Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb40200355x'''', ''''Titre d'ensemble : Le roman de l'énergie nationale'''', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31766067p']'';[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}];Bibliothèque nationale de France, département Réserve des livres rares, RES 8-Z DON-595 (371);[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];['Collection : Bibliothèque-Charpentier', 'Collection : Bibliothèque-Charpentier', 'Appartient à l’ensemble documentaire : GTextes1', 'Avec mode texte'];bnf.fr;Bibliothèque nationale de France, département Réserve des livres rares, RES 8-Z DON-595 (371);99940;text;2014-10-13 00:00:00;ark__12148_bpt6k10578363
12;1;7deed420ba1d48af9dcab8f2793bf202;3878;. '' On la mit dans sa main droite, qui pouvaità peine serrer les doigts:( la gauche était;paralysée;. ) Elle disait : — '' Grazie , caro , buono .;c;Rolland_Le Voyage intérieur ;Le Voyage intérieur ;Rolland, Romain (1866-1944);(Paris);1942;80;800;monographie;2020-03-12 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k42235934;['241 p.', 'Nombre total de vues : 250'];['fre', 'français'];Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb354764164;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Littérature et art, 8-Z R ROLLAND-949;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];Avec mode texte;bnf.fr;Bibliothèque nationale de France, département Littérature et art, 8-Z R ROLLAND-949;89380;text;2019-12-02 00:00:00;ark__12148_bpt6k42235934
3;1;c2e4d03d06d0497cb90064925c8e8b38;3894;Je ne pouvais pas qualifier d'imprévue la galante rencontre d'une Claire Derveneuse . Ni elle ni ses semblables ne furent capables de dissiper cet ennui qui me;paralysait;. Puis survinrent ma ruine , ma lâche dérobade , devant la réalité , mon lâche '' traité avec ma tante Chaltray , ma retraite à P .;f;Régnier_Le divertissement provincial ;Le divertissement provincial : roman ;Régnier, Henri de (1864-1936);(Paris);1925;80;840;monographie;2019-07-20 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k411312b;"['1 vol. (319 p.) ; 19 cm', 'Nombre total de vues : 321']";['fre', 'français'];Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31189139t;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];['Collection : Le Roman littéraire', 'Collection : Le Roman littéraire'];bnf.fr;Bibliothèque nationale de France;99250;text;2007-10-15 00:00:00;ark__12148_bpt6k411312b
2;1;b6645b8bdf4343ee83bfd68d630fe4d0;3934;Elle est une espèce de sainteté naturelle , qui s '' exprime par l '' indulgence et la sérénité , une forme de prudence inaccessible aux êtres encore engagés dans la lutte pour le pain et le vin , car elle s '' inspire d '' un détachement sans amertume , d '' une simple et solennelle acceptation . Que peuvent avoir de commun avec un vieux paysan del'' ancienne France, ces septuagénaires demeurés aussi ignorants des valeurs réelles de la vie qu'' un polytechnicien de vingt ans, ces bêtesà formules età systèmes qui, même pris dans les rêts de la;paralysie;sénile, restent aussi turbulents sur leurs pots qu'' au temps où ils présidaient des conférences économiques? Cet ordre est le leur .;f;Bernanos_Les grands cimetières sous la;Les grands cimetières sous la lune ;Bernanos, Georges (1888-1948);les petits-fils de Plon et Nourrit (Paris);1938;80;840;monographie;2022-08-12 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bd6t5370282d;"['1 vol. (V-361 p.) ; 19 cm', 'Nombre total de vues : 392']";fre;['Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb12385517x', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31800850n'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}];Bibliothèque nationale de France, département Littérature et art, 8-Z-28037;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];['[Les grands cimetières sous la lune (français)]', 'Avec mode texte'];bnf.fr;Bibliothèque nationale de France, département Littérature et art, 8-Z-28037;89610;text;2022-03-14 00:00:00;ark__12148_bd6t5370282d
1;1;b6645b8bdf4343ee83bfd68d630fe4d0;4030;Est-il rien de moins remarquable qu '' un réflexe pupillaire ? Ne permet-il au médecin de diagnostiquerd'' un coupd'' œil une;paralysie;générale? J '' habitais à Majorque un petit village au bord de la mer , et qui n '' est d '' ailleurs qu '' un faubourg de Palma , éloigné de cinq kilomètres .;c;Bernanos_Les grands cimetières sous la;Les grands cimetières sous la lune ;Bernanos, Georges (1888-1948);les petits-fils de Plon et Nourrit (Paris);1938;80;840;monographie;2022-08-12 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bd6t5370282d;"['1 vol. (V-361 p.) ; 19 cm', 'Nombre total de vues : 392']";fre;['Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb12385517x', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31800850n'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}];Bibliothèque nationale de France, département Littérature et art, 8-Z-28037;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];['[Les grands cimetières sous la lune (français)]', 'Avec mode texte'];bnf.fr;Bibliothèque nationale de France, département Littérature et art, 8-Z-28037;89610;text;2022-03-14 00:00:00;ark__12148_bd6t5370282d
13;1;314a7031e2ac4898a96c3542baefd324;4121;Si je maintiens ma tradition , si j'empêche ma chaîne de se denouer , si je suis le fils de mes morts et le père de leurs petits-fils , je puis né pas réaliser les plans de ma race , mais je les maintiens en puissance . Ma tâche est nette: c'est de me faire de plus eu plus Lorrain, d'être la Lorraine pour quelle traverse intacte celle période où la France décérébrée et dissociée semble faire de la;paralysie;générale. Un petit inonde posé à l'Est comme un bastion du classicisme reçut son rôle d'une antiquité reculée : qu'il garde conscience de lui-même , au moins par ses meilleurs fils , et qu'en dépit des maladies de l'ensemble cette partie demeure capable de fournir des fruits austrusiens .;cf;Barrès_Vingt-cinq années de vie littéraire;Vingt-cinq années de vie littéraire, pages choisies (3e édition) ;Barrès, Maurice (1862-1923);(Paris);1908;80;840;monographie;2019-07-20 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k1231363;"['1 vol. (XCII-442 p.) ; in-8', 'Nombre total de vues : 551']";['fre', 'français'];Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb317664502;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Littérature et art, Z BARRES-34;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];Avec mode texte;bnf.fr;Bibliothèque nationale de France, département Littérature et art, Z BARRES-34;88190;text;2008-10-07 00:00:00;ark__12148_bpt6k1231363
