GUID;SatzID;Pre;Match;Post;figuratif (f) ou concret (c);Dateiname;Ark;dc:title;dc:creator;dc:publisher;dc:date;dc:format;dc:language;dc:type;sdewey;dewey;setSpec;dc:description;dc:source;dc:relation;dc:rights;dc:identifier;datestamp;@xmlns:dc;@xmlns:oai_dc;@xmlns:xsi;@xsi:schemaLocation;provenance;typedoc;nqamoyen;mode_indexation;first_indexation_date
526932d06f75485caf816c3f81ed809f;1291;"Il faut d '' abord un général qui , dans la direction des opérations et des batailles , parte d '' idées grandes et simples , — qui sache puiser en lui-mômcdes résolutions énergiques , — qui exécute ses résolutions sans se laisser arrêter par les difficultés et les objections , — qui ne cherche pas uniquement le salut dans des positions bien choisies , ni dans des combinaisons compliquées , — qui , au moment déoisif , soit fermement convaincu que les situations déjà critiques le deviennent de plus en plus par l '' indécision , et qu '' une fois en train la hardiesse conduit le plus sûrement au but . — La seconde condition est que le générai ait sous ses ordres me année dans laquelle chacun, depuis le plus ancien général jusqu'' au plus jeune soldat, soit bien convaincu qu'' il ne remplit complètement son devoir, que lorsqu'' il fait plus que ce quel'' on considère ordinairement comme suffisant pour cela;— dans laquelle, au milieu des circonstances les plus difficiles, on fait tout ce qu'' il est humainement possible de faire,— où les revers ne";paralysent;ni le ressort nil'' ardeur,— oùl'' on préfère prendre sous sa responsabilitéd'' aller de Pavant, plutôt que de rester inactifà attendre des ordres,— dans laquelle enfin on supporte gaiement les fatiguesjît^ les privations les plus rudes, en méprisai] FIN. LISTE DES PUBLICATIONS DE LA RËÜN1ÔN DES OFFICIERS / !;f;Waldersee_Du Service en campagne.;ark__12148_bpt6k8721306;Du Service en campagne. Méthode d'instruction pratique pour les soldats et officiers d'infanterie, traduite de l'ouvrage du général comte de Waldersée par M. Dargniès, ... et résumée par F. Louis, ...;Waldersee, Friedrich Gustav, Graf von (Gal), Louis, Pierre-François (Colonel);Firmin Didot frères, fils et Cie (Paris);1873;In-16, 238 p. et liste des publications de la Réunion des officiers, Nombre total de vues : 254;fre;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}];;;gallica:typedoc:monographies;Avec mode texte;Bibliothèque nationale de France;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb316167004;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k8721306;2022-06-22 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;8894;text;2012-12-03 00:00:00
526932d06f75485caf816c3f81ed809f;23;"11 peut arriver aussi que la colonne ait à traverser un défilé , entre des étangs ou dans une partie impraticable , 4 et qu '' il n '' y ait pas de passage à droite et à gauche pour les flanqueurs ; la colonne est alors obligée de s '' arrêter , pour qu '' ils puissent traverser le défilé et aller reprendre leur position au delà . Si enfin, malgré tous ces incidents, la colonne, ayant atteint le but de son mouvement, est obligéed'' attaquer ou de prendre partà un combat imprévu, ses flanqueurs, lorsqu'' ils la rejoindront, seront si épuisés et si isolés les uns des autres, qu'' il ne sera guère possibled'' en tirer parti pour le combat, surtouts'' ils ont, suivantl'' expression technique, côtoyé la colonne pendant plusieurs heures dans un terrain coupé; cela peut avoir des conséquencesd'' autant plus graves que la proportion des combattants ainsi";paralysés;peut être environ du tiers de la troupe, ce système nécessitant généralement quatre sections de tirailleurs pour éclairer un bataillon, une en tète, une en queue et une sur chaque flanc. Il semble donc nécessaire de rechercher , pour s '' éclairer sur les flancs , une disposition plus pratique et répondant mieux aux besoins de la guerre .;f;Waldersee_Du Service en campagne.;ark__12148_bpt6k8721306;Du Service en campagne. Méthode d'instruction pratique pour les soldats et officiers d'infanterie, traduite de l'ouvrage du général comte de Waldersée par M. Dargniès, ... et résumée par F. Louis, ...;Waldersee, Friedrich Gustav, Graf von (Gal), Louis, Pierre-François (Colonel);Firmin Didot frères, fils et Cie (Paris);1873;In-16, 238 p. et liste des publications de la Réunion des officiers, Nombre total de vues : 254;fre;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}];;;gallica:typedoc:monographies;Avec mode texte;Bibliothèque nationale de France;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb316167004;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k8721306;2022-06-22 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;8894;text;2012-12-03 00:00:00
53a0cb157c464aafa38f7be9bbbaa74c;969;Violone mit des savates , se promena quelque temps entre les lits , chatouillant çà le pied d '' un élève , là tirant le pompon du bonnet d '' un autre , et 8 '' arrètu près de Murseuu , avec lequel il donnait , tous les soirs , l '' exemple des longues causeries prolongées bien avant dans la nuit . Le plus souvent, les élèves avaient cessé leur conversation, par degrés étouffée, commes'' ils eussent peuà peu tiré leur drap sur leur bouche, et dormaient, que le maîtred'' étude était encore penché sur le lit de Marseau, les coudes durement appuyés au fer, insensibleà la;paralysie;de ses avant-bras et au remue-ménage des fourmis courantà fleur de peau jusqu'' au bout LES JOUES IlOUGES 133 de ses doigts, Ils'' amusait de ses récits enfantins, et le tenait éveillé pard'' intimes confidences et des histoires de cœur. Tout de suite , il l '' avait chéri pour la tendre et transparente enluminure de son visage , qui paraissait éclairé en dedans .;f;Renard_Le coureur de filles;ark__12148_bpt6k940379j;Le coureur de filles ;Renard, Jules (1864-1910);Paris;1894;"221 p. ; in-18, Nombre total de vues : 234";['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];;;gallica:typedoc:monographies;"['Collection : Auteurs célèbres ; 258', 'Collection : Auteurs célèbres ; 258', 'Avec mode texte']";Bibliothèque nationale de France, département Littérature et art, 8-Y2-40971 (258);Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31196038p;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k940379j;2019-09-06 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;8785;text;2015-03-02 00:00:00
53a0cb157c464aafa38f7be9bbbaa74c;1075;Cependant , on tiraillait encore le drap . EU0 fit un efîort pour secouer la;paralysie;de la peur qui commençaità la gagner et so laissa glisser au bas du lit. Elle sentit quelque chose qui se levait le long de ses jambes .;f;Renard_Le coureur de filles;ark__12148_bpt6k940379j;Le coureur de filles ;Renard, Jules (1864-1910);Paris;1894;"221 p. ; in-18, Nombre total de vues : 234";['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];;;gallica:typedoc:monographies;"['Collection : Auteurs célèbres ; 258', 'Collection : Auteurs célèbres ; 258', 'Avec mode texte']";Bibliothèque nationale de France, département Littérature et art, 8-Y2-40971 (258);Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31196038p;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k940379j;2019-09-06 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;8785;text;2015-03-02 00:00:00
57375beaaa5a4dc0834c1739aecb7390;415;"vous approuvez sa sagesse ; je n'ai qu'un mot à ajouter . Quand je me rappelle nos discordes et les affronts que vous avez subis; ces divisions dans le conseil, ces lenteurs qui ont";paralysé;"nos travaux et suspendu vos victoires, j'en trouve la première cause dans le partage d'une autorité qu'abaisse et neutralise le grand nombre et la variété des opinions. Lorsque le commandement est aux mains d'un seul , il est le maître de distribuer les emplois , les récompenses et les châtiments ; si le pouvoir est divisé , les chefs flottent indécis de leurs devoirs et de leur but .";f;Tasse_La Jérusalem délivrée ;ark__12148_bpt6k10733781;La Jérusalem délivrée ;Tasse, Le (1544-1595), Lamartine, Alphonse de (1790-1869);J. Mallet (Paris);1841;"[8]-XX-525-[2] p.-[21] f. de pl. : portr., ill. ; 26 cm., Nombre total de vues : 611, application/epub+zip 3.0 accessible, Format adaptable de type XML DTBook, 2005-3";fre;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}];;;gallica:typedoc:monographies;['[Gerusalemme liberata (français)]', 'Comprend : Description de Jérusalem.', 'Appartient à l’ensemble documentaire : BbLevt0', 'Avec mode texte'];Bibliothèque nationale de France, département Réserve des livres rares, RES M-Z-687;['Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb120303435', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34824890p'];[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k10733781;2021-11-12 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;9995;text;2015-07-27 00:00:00
57375beaaa5a4dc0834c1739aecb7390;6781;"Ainsi le malade , en proie au délire , cherche à fuir des fantômes qui troublent son sommeil ; il fait de vains efforts ; ses mains , ses pieds sont immobiles ; sa langue même et sa voix se refusent à sa frayeur . De même la terreur secrète qui l'accable";paralyse;sa valeur. Diverses pensées l'agitent , mais il ne songe point à reculer ou à fuir .;f;Tasse_La Jérusalem délivrée ;ark__12148_bpt6k10733781;La Jérusalem délivrée ;Tasse, Le (1544-1595), Lamartine, Alphonse de (1790-1869);J. Mallet (Paris);1841;"[8]-XX-525-[2] p.-[21] f. de pl. : portr., ill. ; 26 cm., Nombre total de vues : 611, application/epub+zip 3.0 accessible, Format adaptable de type XML DTBook, 2005-3";fre;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}];;;gallica:typedoc:monographies;['[Gerusalemme liberata (français)]', 'Comprend : Description de Jérusalem.', 'Appartient à l’ensemble documentaire : BbLevt0', 'Avec mode texte'];Bibliothèque nationale de France, département Réserve des livres rares, RES M-Z-687;['Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb120303435', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34824890p'];[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k10733781;2021-11-12 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;9995;text;2015-07-27 00:00:00
57955a3c09a2427897614287bed81668;1120;"Le fiancé de Jeanne comprit si bien qu '' un sacrifice suivrait la lutte , que lui-même tomba malade de chagrin , et en mourut en peu de temps . Jeanne, au désespoir, eut néanmoins le courage de vivre pour son père infirme; sa piété filiale ne se démentit jamais, malgré les horreursd'' une misère qu'' il était désormais impossible de conjurer, puisque le";paralytique;, devenu idiot, absorbait tout le temps de sa pauvre fille. Celle-ci , dont le sang s '' était allumé dans la douleur et dans les larmes , vit sa figure se couvrir d '' un masque hideux , il v a déjà quelques années .;c;Derains_Séraphine, ou les Inférieurs,;ark__12148_bpt6k930327t;Séraphine, ou les Inférieurs, par Mme Camille Derains. Précédé d'une lettre de Mme Desbordes-Valmore.;Derains, Camille (Mme), Desbordes-Valmore, Marceline (1786-1859);Paris;1855;In-18, IV-237 p., front. gravé, Nombre total de vues : 246;['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];;;gallica:typedoc:monographies;['Comprend : Lettre', 'Avec mode texte'];Bibliothèque nationale de France;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30326324k;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k930327t;2019-07-19 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;8838;text;2012-03-12 00:00:00
57955a3c09a2427897614287bed81668;1116;L '' accord de ces quatre personnes avait fixé l '' époque du mariage au printemps suivant , comme la plus favorable à la prospérité du jeune ménage . Mais voici qu'' une;paralysie;vient frapper le père de Jeanne, en même temps que la disette sè fait sentir dans le pays. Devant ce double malheur , que deviennent les projets d '' union ?;c;Derains_Séraphine, ou les Inférieurs,;ark__12148_bpt6k930327t;Séraphine, ou les Inférieurs, par Mme Camille Derains. Précédé d'une lettre de Mme Desbordes-Valmore.;Derains, Camille (Mme), Desbordes-Valmore, Marceline (1786-1859);Paris;1855;In-18, IV-237 p., front. gravé, Nombre total de vues : 246;['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];;;gallica:typedoc:monographies;['Comprend : Lettre', 'Avec mode texte'];Bibliothèque nationale de France;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30326324k;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k930327t;2019-07-19 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;8838;text;2012-03-12 00:00:00
57955a3c09a2427897614287bed81668;694;Comme son service l '' appelait hors de la chambre de sa maîtresse , elle me trouva affaissée sur moi-mème près de la porte où j '' avais tout entendu . Elle devina bien mon émotion, et la peine qu'' elle eutàm'' emporter lui( lit assez que sij'' avais écouté cette terrible conversation,j'' avais pour excusel'' impossibilité de me mouvoir, tant la stupeurm'' avait;paralysée;. — 97 La connaissance que j '' avais acquise des véritables sentiments de madame Deligny , et dont je dus faire part à ma triste mère , eut pour résultat de hâter un voyage que madame Deligny avait jugé utile et même indispensable , et que ma mère , par l '' etret de son caractère tempori- seur et par la crainte de m '' abandonner encore une fois , remettait chaque jour .;f;Derains_Séraphine, ou les Inférieurs,;ark__12148_bpt6k930327t;Séraphine, ou les Inférieurs, par Mme Camille Derains. Précédé d'une lettre de Mme Desbordes-Valmore.;Derains, Camille (Mme), Desbordes-Valmore, Marceline (1786-1859);Paris;1855;In-18, IV-237 p., front. gravé, Nombre total de vues : 246;['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];;;gallica:typedoc:monographies;['Comprend : Lettre', 'Avec mode texte'];Bibliothèque nationale de France;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30326324k;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k930327t;2019-07-19 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;8838;text;2012-03-12 00:00:00
5a6f7aaa119d443db95db9d8a57d149b;6200;) — Mets ton chapeau , tes bottes , il fait froid , il pleut , va-t-en à tes affaires , c'est l'heure , ding , ding . — C'est déjà bien assez d'avoir l'almanach, se dit Rodolphe en achevant, que ma pendule reste donc muette et;paralysée;, sinon. .;f;Murger_Scènes de la bohême;ark__12148_btv1b8626731x;Scènes de la bohême , par Henry Murger;Murger, Henry (1822-1861);M. Lévy frères (Paris);1851;In-12 (18 cm), XIV-406 p. [Acq. 2771-64], Nombre total de vues : 437;['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];;;gallica:typedoc:monographies;['[Scènes de la vie de bohème (français)]', 'Avec mode texte'];Bibliothèque nationale de France, département Réserve des livres rares, RES P-Y2-2508;['Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb12046986r', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb33107941q'];[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/btv1b8626731x;2018-04-26 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;9992;text;2012-06-14 00:00:00
5ecc7064b97e468982e66af53f5e495e;1910;"Quelquefois , tandis que j' écrivais sous sa dictée , il me tirait l' oreille tout d' un coup , à sa manière , et me faisait une question imprévue sur quelque vulgaire connaissance comme la géographie ou l' algèbre , me posant le plus facile problème d' enfant ; il me semblait alors que la foudre tombait sur ma tête . Je savais mille fois ce qu' il demandait, j' en savais plus qu' il ne le croyait, j' en savais même souvent plus que lui, mais son œil me";paralysait;". Lorsqu' il était hors de la chambre , je pouvais respirer , le sang commençait à circuler dans mes veines , la mémoire me revenait et avec elle une honte inexprimable ; la rage me prenait , j' écrivais ce que j' aurais dû lui répondre ; puis je me roulais sur le tapis , je pleurais , j' avais envie de me tuer .";f;Vigny_Servitude et grandeur militaires,;ark__12148_btv1b8626378z;Servitude et grandeur militaires, par le comte Alfred de Vigny;Vigny, Alfred de (1797-1863);F. Bonnaire, V. Magen (Paris);1835;In-8° , 460 p., Nombre total de vues : 473;fre;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}];;;gallica:typedoc:monographies;['Appartient à l’ensemble documentaire : GTextes1', 'Avec mode texte'];Bibliothèque nationale de France, département Réserve des livres rares, RESP-Y2-598;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31577863m;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/btv1b8626378z;2022-06-22 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;9994;text;2012-04-02 00:00:00
60982a82139c495abf10bc714e3bc0bc;791;Ses yeux regardaient sans voir et des bourdonnements confus assourdissaient ses oreilles . Une stupeur le;paralysait;", son cerveau était frappéd'' atonie •> il ne pensait plus, il ne savait plus; sa vie, par cette catastrophe effroyable, était suspendue. Il crut qu '' il allait mourir ou qu '' il allait devenir fou .";f;Ohnet_Les batailles de la;ark__12148_bpt6k11651607;Les batailles de la vie. , Le droit de l'enfant ;Ohnet, Georges (1848-1918);Paris;1948;"1 vol. (255 p.) : couv. ill. en coul. ; 20 cm, Nombre total de vues : 261";['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];;;gallica:typedoc:monographies;['Collection : Les Grands romans', 'Collection : Les Grands romans', 'Avec mode texte'];Bibliothèque nationale de France, département Littérature et art, 16-Y2-8370;''[''''Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb46595185q'''', ''''Titre d'ensemble : Les batailles de la vie'''', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32495302x']'';[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k11651607;2020-08-14 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;8938;text;2019-02-03 00:00:00
70dbb785f8d3489bbd2e7e87776eddd1;223;Pousser à bout ainsi les bonnes gens , C '' est risquer de les rendre un jour intelligents . La force est bonne en soi, mais il est authentique Qu'' on en use fort mal/étant;paralytique;. Ui- VdU-i , Qïï '' en Borgia ?;f;"Leconte de Lisle_Derniers poèmes ; L'Apollonide";ark__12148_bpt6k853338n;"Derniers poèmes ; L'Apollonide ; La Passion ; Poètes contemporains ; Discours sur Victor Hugo ";Leconte de Lisle, Charles-Marie (1818-1894);Paris;;"[4]-84 p. ; 24 cm, Nombre total de vues : 119";['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];;;gallica:typedoc:monographies;Avec mode texte;Bibliothèque nationale de France, département Arsenal, RESERVE 8-Z-11840;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb41660804g;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k853338n;2019-11-08 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;852;text;2014-08-08 00:00:00
719328ebfe0f4f6baff7a79121a7ceac;959;George s'incline . Votre père, chargé de vastes entreprises, S'est vu;paralysé;"par nos dernières crises. En vain il a lutté ; les révolutions Ont fait , entre ses mains , périr ses actions ; Les capitaux craintifs ont déserté ses mines ; Les débouchés manquaient aux produits des usines ; Un péril l'entraînait dans des périls plus grands , Bref , il a tout perdu , — plus , six cent mille francs .";f;Ponsard_Chefs-d'oeuvre du théâtre moderne;ark__12148_bpt6k5504303q;Chefs-d'oeuvre du théâtre moderne : tome premier;Ponsard, François (1814-1867), Dumas, Alexandre (1824-1895), Sand, George (1804-1876), Meilhac, Henri (1830-1897), Sandeau, Jules (1811-1883), Barrière, Théodore (1823-1877), Balzac, Honoré de (1799-1850), Girardin, Delphine de (1804-1855), Labiche, Eugène (1815-1888), Delavigne, Casimir (1793-1843), Sardou, Victorien (1831-1908), Soulié, Frédéric (1800-1847), Mallefille, Félicien (1813-1868), About, Edmond (1828-1885), Halévy, Ludovic (1834-1908), Capendu, Ernest (1825-1868), Michel, Marc (1812-1868);Michel Lévy frères (Paris);1873;"332 p. ; gr. in-8, Nombre total de vues : 308";fre;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}];;;['gallica:corpus:BmLHav000', 'gallica:typedoc:monographies'];"''[''''Comprend : L'honneur et l'argent ; Le demi-monde ; François le Champi ; La grande duchesse de Gérolstein ; Mademoiselle de la Seiglière ; Les faux bonshommes ; La marâtre ; La joie fait peur ; Un chapeau de paille d'Italie ; Charles VI ; Nos intimes ; La Closerie des Genêts ; Le cœur et la dot ; Risette ou Les millions de la mansarde'''', 'Appartient à l’ensemble documentaire : BmLHav000', 'Avec mode texte', 'Mélodrames (musique)']''";Bibliothèque nationale de France, département Littérature et art, YF-1057;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb41884586j;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k5504303q;2022-07-22 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;9629;text;2009-02-24 00:00:00
75069dc0778c47ed815fa4d5d1b0f47f;483;Michelet , à la veille de sa mort , préparait une histoire de la Restauration . En iné dictant cette note et celles qui vont suivre,— car sa main droite, qui avait été;paralysée;, peinaità tenir la plume,— il me disait:'' Travailler c'est durer, et il faut qne je vive encore pour raconter cette époque et tout ce quej'' ai vu de si près. J '' écrirai là-dessus cent pages du plus haut intérêt .;c;Michelet_Rome;ark__12148_bpt6k872244c;Rome ;Michelet, Jules (1798-1874);Paris;1891;In-16, III-392 p., Nombre total de vues : 402;['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];;;gallica:typedoc:monographies;Avec mode texte;Bibliothèque nationale de France;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb309433427;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k872244c;2020-03-27 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;8909;text;2012-12-03 00:00:00
